GO	evalue
GO:0016740	2.78e-306
GO:0016772	2.78e-306
GO:0016779	2.78e-306
GO:0016829	2.78e-306
GO:0016835	2.78e-306
GO:0018130	2.78e-306
GO:0019438	2.78e-306
GO:0031974	2.78e-306
GO:0031981	2.78e-306
GO:0032501	2.78e-306
GO:0032502	2.78e-306
GO:0033554	2.78e-306
GO:0034061	2.78e-306
GO:0034641	2.78e-306
GO:0034645	2.78e-306
GO:0034654	2.78e-306
GO:0043170	2.78e-306
GO:0043226	2.78e-306
GO:0043227	2.78e-306
GO:0043229	2.78e-306
GO:0043231	2.78e-306
GO:0043233	2.78e-306
GO:0044237	2.78e-306
GO:0044238	2.78e-306
GO:0044249	2.78e-306
GO:0044260	2.78e-306
GO:0044271	2.78e-306
GO:0044422	2.78e-306
GO:0044424	2.78e-306
GO:0044428	2.78e-306
GO:0044446	2.78e-306
GO:0044464	2.78e-306
GO:0046483	2.78e-306
GO:0048731	2.78e-306
GO:0048856	2.78e-306
GO:0050896	2.78e-306
GO:0051575	2.78e-306
GO:0051716	2.78e-306
GO:0070013	2.78e-306
GO:0071704	2.78e-306
GO:0071897	2.78e-306
GO:0090304	2.78e-306
GO:0097159	2.78e-306
GO:0140097	2.78e-306
GO:1901360	2.78e-306
GO:1901362	2.78e-306
GO:1901363	2.78e-306
GO:1901576	2.78e-306
GO:0000022	6.42e-306
GO:0000070	6.42e-306
GO:0000073	6.42e-306
GO:0000226	6.42e-306
GO:0000228	6.42e-306
GO:0000278	6.42e-306
GO:0000280	6.42e-306
GO:0000775	6.42e-306
GO:0000776	6.42e-306
GO:0000777	6.42e-306
GO:0000778	6.42e-306
GO:0000779	6.42e-306
GO:0000780	6.42e-306
GO:0000793	6.42e-306
GO:0000794	6.42e-306
GO:0000819	6.42e-306
GO:0003674	6.42e-306
GO:0003774	6.42e-306
GO:0003777	6.42e-306
GO:0003824	6.42e-306
GO:0005198	6.42e-306
GO:0005200	6.42e-306
GO:0005488	6.42e-306
GO:0005515	6.42e-306
GO:0005575	6.42e-306
GO:0005622	6.42e-306
GO:0005623	6.42e-306
GO:0005634	6.42e-306
GO:0005694	6.42e-306
GO:0005815	6.42e-306
GO:0005816	6.42e-306
GO:0005819	6.42e-306
GO:0005856	6.42e-306
GO:0005871	6.42e-306
GO:0005874	6.42e-306
GO:0005875	6.42e-306
GO:0005876	6.42e-306
GO:0006276	6.42e-306
GO:0006928	6.42e-306
GO:0006996	6.42e-306
GO:0007010	6.42e-306
GO:0007017	6.42e-306
GO:0007018	6.42e-306
GO:0007019	6.42e-306
GO:0007049	6.42e-306
GO:0007051	6.42e-306
GO:0007052	6.42e-306
GO:0007059	6.42e-306
GO:0007080	6.42e-306
GO:0008017	6.42e-306
GO:0008092	6.42e-306
GO:0008150	6.42e-306
GO:0008574	6.42e-306
GO:0009987	6.42e-306
GO:0015630	6.42e-306
GO:0015631	6.42e-306
GO:0016043	6.42e-306
GO:0016462	6.42e-306
GO:0016787	6.42e-306
GO:0016817	6.42e-306
GO:0016818	6.42e-306
GO:0016887	6.42e-306
GO:0017111	6.42e-306
GO:0022402	6.42e-306
GO:0022411	6.42e-306
GO:0022607	6.42e-306
GO:0030541	6.42e-306
GO:0030543	6.42e-306
GO:0031023	6.42e-306
GO:0031109	6.42e-306
GO:0031974	6.42e-306
GO:0031981	6.42e-306
GO:0032984	6.42e-306
GO:0032991	6.42e-306
GO:0042623	6.42e-306
GO:0043226	6.42e-306
GO:0043227	6.42e-306
GO:0043228	6.42e-306
GO:0043229	6.42e-306
GO:0043231	6.42e-306
GO:0043232	6.42e-306
GO:0043233	6.42e-306
GO:0043624	6.42e-306
GO:0043933	6.42e-306
GO:0044085	6.42e-306
GO:0044422	6.42e-306
GO:0044424	6.42e-306
GO:0044427	6.42e-306
GO:0044428	6.42e-306
GO:0044430	6.42e-306
GO:0044446	6.42e-306
GO:0044454	6.42e-306
GO:0044464	6.42e-306
GO:0044732	6.42e-306
GO:0048285	6.42e-306
GO:0050000	6.42e-306
GO:0051179	6.42e-306
GO:0051225	6.42e-306
GO:0051228	6.42e-306
GO:0051230	6.42e-306
GO:0051231	6.42e-306
GO:0051233	6.42e-306
GO:0051234	6.42e-306
GO:0051255	6.42e-306
GO:0051256	6.42e-306
GO:0051261	6.42e-306
GO:0051276	6.42e-306
GO:0051300	6.42e-306
GO:0051303	6.42e-306
GO:0051310	6.42e-306
GO:0051640	6.42e-306
GO:0051641	6.42e-306
GO:0051649	6.42e-306
GO:0051656	6.42e-306
GO:0070013	6.42e-306
GO:0070925	6.42e-306
GO:0071840	6.42e-306
GO:0072686	6.42e-306
GO:0072687	6.42e-306
GO:0090307	6.42e-306
GO:0097435	6.42e-306
GO:0098687	6.42e-306
GO:0098813	6.42e-306
GO:0099080	6.42e-306
GO:0099081	6.42e-306
GO:0099512	6.42e-306
GO:0099513	6.42e-306
GO:0099606	6.42e-306
GO:0110100	6.42e-306
GO:0140014	6.42e-306
GO:1902850	6.42e-306
GO:1903008	6.42e-306
GO:1903047	6.42e-306
GO:1905047	6.42e-306
GO:1990023	6.42e-306
GO:1990939	6.42e-306
GO:0003674	1.08e-305
GO:0003824	1.08e-305
GO:0005488	1.08e-305
GO:0005515	1.08e-305
GO:0005575	1.08e-305
GO:0005622	1.08e-305
GO:0005623	1.08e-305
GO:0005737	1.08e-305
GO:0008150	1.08e-305
GO:0009987	1.08e-305
GO:0016043	1.08e-305
GO:0016289	1.08e-305
GO:0016787	1.08e-305
GO:0016788	1.08e-305
GO:0016790	1.08e-305
GO:0022607	1.08e-305
GO:0042802	1.08e-305
GO:0043933	1.08e-305
GO:0044085	1.08e-305
GO:0044424	1.08e-305
GO:0044464	1.08e-305
GO:0047617	1.08e-305
GO:0051259	1.08e-305
GO:0051260	1.08e-305
GO:0051262	1.08e-305
GO:0051289	1.08e-305
GO:0065003	1.08e-305
GO:0071840	1.08e-305
GO:0002164	2.2e-305
GO:0002165	2.2e-305
GO:0002168	2.2e-305
GO:0003674	2.2e-305
GO:0003824	2.2e-305
GO:0005575	2.2e-305
GO:0005622	2.2e-305
GO:0005623	2.2e-305
GO:0005737	2.2e-305
GO:0005783	2.2e-305
GO:0005788	2.2e-305
GO:0006464	2.2e-305
GO:0006486	2.2e-305
GO:0006493	2.2e-305
GO:0006807	2.2e-305
GO:0007275	2.2e-305
GO:0007591	2.2e-305
GO:0008150	2.2e-305
GO:0008152	2.2e-305
GO:0008194	2.2e-305
GO:0008363	2.2e-305
GO:0008375	2.2e-305
GO:0009058	2.2e-305
GO:0009059	2.2e-305
GO:0009100	2.2e-305
GO:0009101	2.2e-305
GO:0009791	2.2e-305
GO:0009987	2.2e-305
GO:0012505	2.2e-305
GO:0016262	2.2e-305
GO:0016740	2.2e-305
GO:0016757	2.2e-305
GO:0016758	2.2e-305
GO:0018193	2.2e-305
GO:0018210	2.2e-305
GO:0018243	2.2e-305
GO:0019538	2.2e-305
GO:0031974	2.2e-305
GO:0032501	2.2e-305
GO:0032502	2.2e-305
GO:0034645	2.2e-305
GO:0036211	2.2e-305
GO:0040003	2.2e-305
GO:0042303	2.2e-305
GO:0042335	2.2e-305
GO:0042337	2.2e-305
GO:0043170	2.2e-305
GO:0043226	2.2e-305
GO:0043227	2.2e-305
GO:0043229	2.2e-305
GO:0043231	2.2e-305
GO:0043233	2.2e-305
GO:0043412	2.2e-305
GO:0043413	2.2e-305
GO:0044237	2.2e-305
GO:0044238	2.2e-305
GO:0044249	2.2e-305
GO:0044260	2.2e-305
GO:0044267	2.2e-305
GO:0044422	2.2e-305
GO:0044424	2.2e-305
GO:0044432	2.2e-305
GO:0044444	2.2e-305
GO:0044446	2.2e-305
GO:0044464	2.2e-305
GO:0048856	2.2e-305
GO:0070013	2.2e-305
GO:0070085	2.2e-305
GO:0071704	2.2e-305
GO:0097363	2.2e-305
GO:0097370	2.2e-305
GO:0140096	2.2e-305
GO:1901135	2.2e-305
GO:1901137	2.2e-305
GO:1901564	2.2e-305
GO:1901566	2.2e-305
GO:1901576	2.2e-305
GO:0003674	2.77e-305
GO:0003824	2.77e-305
GO:0006139	2.77e-305
GO:0006166	2.77e-305
GO:0006190	2.77e-305
GO:0006725	2.77e-305
GO:0006793	2.77e-305
GO:0006796	2.77e-305
GO:0006807	2.77e-305
GO:0008150	2.77e-305
GO:0008152	2.77e-305
GO:0008252	2.77e-305
GO:0008253	2.77e-305
GO:0009058	2.77e-305
GO:0009116	2.77e-305
GO:0009119	2.77e-305
GO:0009163	2.77e-305
GO:0009987	2.77e-305
GO:0016311	2.77e-305
GO:0016787	2.77e-305
GO:0016788	2.77e-305
GO:0016791	2.77e-305
GO:0018130	2.77e-305
GO:0019438	2.77e-305
GO:0034404	2.77e-305
GO:0034641	2.77e-305
GO:0034654	2.77e-305
GO:0042278	2.77e-305
GO:0042451	2.77e-305
GO:0042455	2.77e-305
GO:0042578	2.77e-305
GO:0043094	2.77e-305
GO:0043101	2.77e-305
GO:0043174	2.77e-305
GO:0044237	2.77e-305
GO:0044238	2.77e-305
GO:0044249	2.77e-305
GO:0044271	2.77e-305
GO:0044281	2.77e-305
GO:0044283	2.77e-305
GO:0046102	2.77e-305
GO:0046103	2.77e-305
GO:0046128	2.77e-305
GO:0046129	2.77e-305
GO:0046483	2.77e-305
GO:0046495	2.77e-305
GO:0050483	2.77e-305
GO:0055086	2.77e-305
GO:0070637	2.77e-305
GO:0071589	2.77e-305
GO:0071590	2.77e-305
GO:0071591	2.77e-305
GO:0071592	2.77e-305
GO:0071704	2.77e-305
GO:0072521	2.77e-305
GO:0072522	2.77e-305
GO:0072524	2.77e-305
GO:0072525	2.77e-305
GO:1901135	2.77e-305
GO:1901137	2.77e-305
GO:1901360	2.77e-305
GO:1901362	2.77e-305
GO:1901564	2.77e-305
GO:1901566	2.77e-305
GO:1901576	2.77e-305
GO:1901657	2.77e-305
GO:1901659	2.77e-305
GO:0000151	3.26e-304
GO:0000153	3.26e-304
GO:0000209	3.26e-304
GO:0000835	3.26e-304
GO:0000836	3.26e-304
GO:0000838	3.26e-304
GO:0000839	3.26e-304
GO:0001701	3.26e-304
GO:0002020	3.26e-304
GO:0002039	3.26e-304
GO:0003674	3.26e-304
GO:0003824	3.26e-304
GO:0004842	3.26e-304
GO:0005488	3.26e-304
GO:0005515	3.26e-304
GO:0005575	3.26e-304
GO:0005622	3.26e-304
GO:0005623	3.26e-304
GO:0005634	3.26e-304
GO:0005654	3.26e-304
GO:0005737	3.26e-304
GO:0005783	3.26e-304
GO:0005789	3.26e-304
GO:0005790	3.26e-304
GO:0006355	3.26e-304
GO:0006417	3.26e-304
GO:0006464	3.26e-304
GO:0006486	3.26e-304
GO:0006487	3.26e-304
GO:0006508	3.26e-304
GO:0006511	3.26e-304
GO:0006517	3.26e-304
GO:0006807	3.26e-304
GO:0006810	3.26e-304
GO:0006886	3.26e-304
GO:0006950	3.26e-304
GO:0006986	3.26e-304
GO:0007154	3.26e-304
GO:0007165	3.26e-304
GO:0007275	3.26e-304
GO:0008104	3.26e-304
GO:0008150	3.26e-304
GO:0008152	3.26e-304
GO:0008270	3.26e-304
GO:0008593	3.26e-304
GO:0009056	3.26e-304
GO:0009057	3.26e-304
GO:0009058	3.26e-304
GO:0009059	3.26e-304
GO:0009100	3.26e-304
GO:0009101	3.26e-304
GO:0009790	3.26e-304
GO:0009792	3.26e-304
GO:0009889	3.26e-304
GO:0009890	3.26e-304
GO:0009892	3.26e-304
GO:0009966	3.26e-304
GO:0009968	3.26e-304
GO:0009987	3.26e-304
GO:0010033	3.26e-304
GO:0010243	3.26e-304
GO:0010468	3.26e-304
GO:0010498	3.26e-304
GO:0010556	3.26e-304
GO:0010558	3.26e-304
GO:0010605	3.26e-304
GO:0010608	3.26e-304
GO:0010620	3.26e-304
GO:0010629	3.26e-304
GO:0010646	3.26e-304
GO:0010648	3.26e-304
GO:0010941	3.26e-304
GO:0012505	3.26e-304
GO:0015031	3.26e-304
GO:0015833	3.26e-304
GO:0016020	3.26e-304
GO:0016021	3.26e-304
GO:0016043	3.26e-304
GO:0016567	3.26e-304
GO:0016740	3.26e-304
GO:0018193	3.26e-304
GO:0018196	3.26e-304
GO:0018279	3.26e-304
GO:0019219	3.26e-304
GO:0019222	3.26e-304
GO:0019538	3.26e-304
GO:0019787	3.26e-304
GO:0019899	3.26e-304
GO:0019941	3.26e-304
GO:0023051	3.26e-304
GO:0023052	3.26e-304
GO:0023057	3.26e-304
GO:0030163	3.26e-304
GO:0030176	3.26e-304
GO:0030433	3.26e-304
GO:0030968	3.26e-304
GO:0030970	3.26e-304
GO:0031224	3.26e-304
GO:0031227	3.26e-304
GO:0031323	3.26e-304
GO:0031324	3.26e-304
GO:0031326	3.26e-304
GO:0031327	3.26e-304
GO:0031505	3.26e-304
GO:0031647	3.26e-304
GO:0031974	3.26e-304
GO:0031981	3.26e-304
GO:0031984	3.26e-304
GO:0032268	3.26e-304
GO:0032446	3.26e-304
GO:0032501	3.26e-304
GO:0032502	3.26e-304
GO:0032527	3.26e-304
GO:0032991	3.26e-304
GO:0033036	3.26e-304
GO:0033554	3.26e-304
GO:0034248	3.26e-304
GO:0034613	3.26e-304
GO:0034620	3.26e-304
GO:0034645	3.26e-304
GO:0034976	3.26e-304
GO:0035264	3.26e-304
GO:0035966	3.26e-304
GO:0035967	3.26e-304
GO:0036211	3.26e-304
GO:0036335	3.26e-304
GO:0036369	3.26e-304
GO:0036490	3.26e-304
GO:0036498	3.26e-304
GO:0036503	3.26e-304
GO:0036507	3.26e-304
GO:0036508	3.26e-304
GO:0036513	3.26e-304
GO:0040007	3.26e-304
GO:0042175	3.26e-304
GO:0042221	3.26e-304
GO:0042592	3.26e-304
GO:0042886	3.26e-304
GO:0042981	3.26e-304
GO:0043009	3.26e-304
GO:0043066	3.26e-304
GO:0043067	3.26e-304
GO:0043069	3.26e-304
GO:0043161	3.26e-304
GO:0043167	3.26e-304
GO:0043169	3.26e-304
GO:0043170	3.26e-304
GO:0043226	3.26e-304
GO:0043227	3.26e-304
GO:0043229	3.26e-304
GO:0043231	3.26e-304
GO:0043233	3.26e-304
GO:0043412	3.26e-304
GO:0043413	3.26e-304
GO:0043555	3.26e-304
GO:0043632	3.26e-304
GO:0044237	3.26e-304
GO:0044238	3.26e-304
GO:0044248	3.26e-304
GO:0044249	3.26e-304
GO:0044257	3.26e-304
GO:0044260	3.26e-304
GO:0044265	3.26e-304
GO:0044267	3.26e-304
GO:0044322	3.26e-304
GO:0044422	3.26e-304
GO:0044424	3.26e-304
GO:0044425	3.26e-304
GO:0044428	3.26e-304
GO:0044432	3.26e-304
GO:0044444	3.26e-304
GO:0044446	3.26e-304
GO:0044464	3.26e-304
GO:0045184	3.26e-304
GO:0045229	3.26e-304
GO:0045892	3.26e-304
GO:0045934	3.26e-304
GO:0046872	3.26e-304
GO:0046907	3.26e-304
GO:0046914	3.26e-304
GO:0048519	3.26e-304
GO:0048523	3.26e-304
GO:0048583	3.26e-304
GO:0048585	3.26e-304
GO:0048589	3.26e-304
GO:0048856	3.26e-304
GO:0048872	3.26e-304
GO:0050789	3.26e-304
GO:0050794	3.26e-304
GO:0050821	3.26e-304
GO:0050896	3.26e-304
GO:0051082	3.26e-304
GO:0051087	3.26e-304
GO:0051117	3.26e-304
GO:0051171	3.26e-304
GO:0051172	3.26e-304
GO:0051179	3.26e-304
GO:0051234	3.26e-304
GO:0051246	3.26e-304
GO:0051252	3.26e-304
GO:0051253	3.26e-304
GO:0051603	3.26e-304
GO:0051641	3.26e-304
GO:0051649	3.26e-304
GO:0051716	3.26e-304
GO:0051865	3.26e-304
GO:0060255	3.26e-304
GO:0060548	3.26e-304
GO:0061630	3.26e-304
GO:0061659	3.26e-304
GO:0065007	3.26e-304
GO:0065008	3.26e-304
GO:0070013	3.26e-304
GO:0070085	3.26e-304
GO:0070647	3.26e-304
GO:0070727	3.26e-304
GO:0070887	3.26e-304
GO:0070936	3.26e-304
GO:0071310	3.26e-304
GO:0071554	3.26e-304
GO:0071555	3.26e-304
GO:0071702	3.26e-304
GO:0071704	3.26e-304
GO:0071705	3.26e-304
GO:0071840	3.26e-304
GO:0071852	3.26e-304
GO:0080090	3.26e-304
GO:0080134	3.26e-304
GO:0080135	3.26e-304
GO:0098796	3.26e-304
GO:0098827	3.26e-304
GO:0140096	3.26e-304
GO:1901135	3.26e-304
GO:1901137	3.26e-304
GO:1901564	3.26e-304
GO:1901565	3.26e-304
GO:1901566	3.26e-304
GO:1901575	3.26e-304
GO:1901576	3.26e-304
GO:1901698	3.26e-304
GO:1902235	3.26e-304
GO:1902236	3.26e-304
GO:1902494	3.26e-304
GO:1902531	3.26e-304
GO:1902532	3.26e-304
GO:1902679	3.26e-304
GO:1903506	3.26e-304
GO:1903507	3.26e-304
GO:1903513	3.26e-304
GO:1903573	3.26e-304
GO:1904380	3.26e-304
GO:1905897	3.26e-304
GO:1990234	3.26e-304
GO:1990381	3.26e-304
GO:2000112	3.26e-304
GO:2000113	3.26e-304
GO:2001141	3.26e-304
GO:2001233	3.26e-304
GO:2001234	3.26e-304
GO:2001242	3.26e-304
GO:2001243	3.26e-304
GO:0001906	3.26e-304
GO:0001907	3.26e-304
GO:0005618	3.26e-304
GO:0005886	3.26e-304
GO:0006629	3.26e-304
GO:0010942	3.26e-304
GO:0016042	3.26e-304
GO:0016298	3.26e-304
GO:0016787	3.26e-304
GO:0016788	3.26e-304
GO:0030312	3.26e-304
GO:0031341	3.26e-304
GO:0031343	3.26e-304
GO:0031640	3.26e-304
GO:0035821	3.26e-304
GO:0043065	3.26e-304
GO:0043068	3.26e-304
GO:0043900	3.26e-304
GO:0043902	3.26e-304
GO:0043903	3.26e-304
GO:0044003	3.26e-304
GO:0044004	3.26e-304
GO:0044068	3.26e-304
GO:0044242	3.26e-304
GO:0044255	3.26e-304
GO:0044364	3.26e-304
GO:0044403	3.26e-304
GO:0044419	3.26e-304
GO:0044531	3.26e-304
GO:0044532	3.26e-304
GO:0044533	3.26e-304
GO:0046486	3.26e-304
GO:0046503	3.26e-304
GO:0047372	3.26e-304
GO:0048518	3.26e-304
GO:0048522	3.26e-304
GO:0051701	3.26e-304
GO:0051704	3.26e-304
GO:0051709	3.26e-304
GO:0051712	3.26e-304
GO:0051817	3.26e-304
GO:0051818	3.26e-304
GO:0051883	3.26e-304
GO:0052040	3.26e-304
GO:0052042	3.26e-304
GO:0052150	3.26e-304
GO:0052151	3.26e-304
GO:0052248	3.26e-304
GO:0052330	3.26e-304
GO:0052433	3.26e-304
GO:0052501	3.26e-304
GO:0052689	3.26e-304
GO:0071944	3.26e-304
GO:0001731	2.15e-302
GO:0002181	2.15e-302
GO:0002183	2.15e-302
GO:0003674	2.15e-302
GO:0003676	2.15e-302
GO:0003723	2.15e-302
GO:0003743	2.15e-302
GO:0005488	2.15e-302
GO:0005515	2.15e-302
GO:0005575	2.15e-302
GO:0005622	2.15e-302
GO:0005623	2.15e-302
GO:0005737	2.15e-302
GO:0006412	2.15e-302
GO:0006413	2.15e-302
GO:0006518	2.15e-302
GO:0006807	2.15e-302
GO:0008135	2.15e-302
GO:0008150	2.15e-302
GO:0008152	2.15e-302
GO:0009058	2.15e-302
GO:0009059	2.15e-302
GO:0009987	2.15e-302
GO:0010467	2.15e-302
GO:0016043	2.15e-302
GO:0016282	2.15e-302
GO:0019538	2.15e-302
GO:0022607	2.15e-302
GO:0022613	2.15e-302
GO:0022618	2.15e-302
GO:0031369	2.15e-302
GO:0032991	2.15e-302
GO:0034622	2.15e-302
GO:0034641	2.15e-302
GO:0034645	2.15e-302
GO:0043021	2.15e-302
GO:0043024	2.15e-302
GO:0043043	2.15e-302
GO:0043170	2.15e-302
GO:0043603	2.15e-302
GO:0043604	2.15e-302
GO:0043614	2.15e-302
GO:0043933	2.15e-302
GO:0044085	2.15e-302
GO:0044237	2.15e-302
GO:0044238	2.15e-302
GO:0044249	2.15e-302
GO:0044260	2.15e-302
GO:0044267	2.15e-302
GO:0044271	2.15e-302
GO:0044424	2.15e-302
GO:0044444	2.15e-302
GO:0044464	2.15e-302
GO:0044877	2.15e-302
GO:0065003	2.15e-302
GO:0070993	2.15e-302
GO:0071704	2.15e-302
GO:0071826	2.15e-302
GO:0071840	2.15e-302
GO:0097159	2.15e-302
GO:1901363	2.15e-302
GO:1901564	2.15e-302
GO:1901566	2.15e-302
GO:1901576	2.15e-302
GO:1990145	2.15e-302
GO:1990904	2.15e-302
GO:0005575	1.13e-300
GO:0005622	1.13e-300
GO:0005623	1.13e-300
GO:0005634	1.13e-300
GO:0005654	1.13e-300
GO:0005737	1.13e-300
GO:0005739	1.13e-300
GO:0005759	1.13e-300
GO:0005829	1.13e-300
GO:0006790	1.13e-300
GO:0008150	1.13e-300
GO:0008152	1.13e-300
GO:0009987	1.13e-300
GO:0016043	1.13e-300
GO:0016226	1.13e-300
GO:0016604	1.13e-300
GO:0022607	1.13e-300
GO:0031163	1.13e-300
GO:0031974	1.13e-300
GO:0031981	1.13e-300
GO:0032991	1.13e-300
GO:0043226	1.13e-300
GO:0043227	1.13e-300
GO:0043229	1.13e-300
GO:0043231	1.13e-300
GO:0043233	1.13e-300
GO:0044085	1.13e-300
GO:0044237	1.13e-300
GO:0044281	1.13e-300
GO:0044422	1.13e-300
GO:0044424	1.13e-300
GO:0044428	1.13e-300
GO:0044429	1.13e-300
GO:0044444	1.13e-300
GO:0044445	1.13e-300
GO:0044446	1.13e-300
GO:0044451	1.13e-300
GO:0044464	1.13e-300
GO:0051186	1.13e-300
GO:0070013	1.13e-300
GO:0071840	1.13e-300
GO:1990221	1.13e-300
GO:0000096	1.13e-300
GO:0000098	1.13e-300
GO:0000166	1.13e-300
GO:0000287	1.13e-300
GO:0001887	1.13e-300
GO:0003674	1.13e-300
GO:0003824	1.13e-300
GO:0004478	1.13e-300
GO:0005488	1.13e-300
GO:0005515	1.13e-300
GO:0005524	1.13e-300
GO:0006082	1.13e-300
GO:0006520	1.13e-300
GO:0006555	1.13e-300
GO:0006556	1.13e-300
GO:0006732	1.13e-300
GO:0006807	1.13e-300
GO:0007275	1.13e-300
GO:0007568	1.13e-300
GO:0007623	1.13e-300
GO:0008144	1.13e-300
GO:0008340	1.13e-300
GO:0009056	1.13e-300
GO:0009058	1.13e-300
GO:0009063	1.13e-300
GO:0009066	1.13e-300
GO:0009068	1.13e-300
GO:0009087	1.13e-300
GO:0009108	1.13e-300
GO:0009314	1.13e-300
GO:0009416	1.13e-300
GO:0009628	1.13e-300
GO:0009719	1.13e-300
GO:0009725	1.13e-300
GO:0010033	1.13e-300
GO:0010243	1.13e-300
GO:0010259	1.13e-300
GO:0010494	1.13e-300
GO:0010883	1.13e-300
GO:0010888	1.13e-300
GO:0014070	1.13e-300
GO:0014074	1.13e-300
GO:0016054	1.13e-300
GO:0016363	1.13e-300
GO:0016597	1.13e-300
GO:0016740	1.13e-300
GO:0016765	1.13e-300
GO:0017076	1.13e-300
GO:0017144	1.13e-300
GO:0019752	1.13e-300
GO:0030554	1.13e-300
GO:0031406	1.13e-300
GO:0032259	1.13e-300
GO:0032501	1.13e-300
GO:0032502	1.13e-300
GO:0032553	1.13e-300
GO:0032555	1.13e-300
GO:0032559	1.13e-300
GO:0032879	1.13e-300
GO:0034097	1.13e-300
GO:0034214	1.13e-300
GO:0034399	1.13e-300
GO:0035639	1.13e-300
GO:0035770	1.13e-300
GO:0036094	1.13e-300
GO:0036464	1.13e-300
GO:0042221	1.13e-300
GO:0042493	1.13e-300
GO:0042802	1.13e-300
GO:0042803	1.13e-300
GO:0043167	1.13e-300
GO:0043168	1.13e-300
GO:0043169	1.13e-300
GO:0043177	1.13e-300
GO:0043228	1.13e-300
GO:0043232	1.13e-300
GO:0043436	1.13e-300
GO:0043531	1.13e-300
GO:0043933	1.13e-300
GO:0044238	1.13e-300
GO:0044248	1.13e-300
GO:0044249	1.13e-300
GO:0044272	1.13e-300
GO:0044273	1.13e-300
GO:0044282	1.13e-300
GO:0046395	1.13e-300
GO:0046500	1.13e-300
GO:0046683	1.13e-300
GO:0046872	1.13e-300
GO:0046983	1.13e-300
GO:0048269	1.13e-300
GO:0048511	1.13e-300
GO:0048519	1.13e-300
GO:0048856	1.13e-300
GO:0050789	1.13e-300
GO:0050896	1.13e-300
GO:0051188	1.13e-300
GO:0051259	1.13e-300
GO:0051260	1.13e-300
GO:0051262	1.13e-300
GO:0051289	1.13e-300
GO:0051291	1.13e-300
GO:0051591	1.13e-300
GO:0051716	1.13e-300
GO:0065003	1.13e-300
GO:0065007	1.13e-300
GO:0065008	1.13e-300
GO:0070887	1.13e-300
GO:0071310	1.13e-300
GO:0071345	1.13e-300
GO:0071704	1.13e-300
GO:0097159	1.13e-300
GO:0097367	1.13e-300
GO:0098601	1.13e-300
GO:1901265	1.13e-300
GO:1901363	1.13e-300
GO:1901564	1.13e-300
GO:1901565	1.13e-300
GO:1901575	1.13e-300
GO:1901576	1.13e-300
GO:1901605	1.13e-300
GO:1901606	1.13e-300
GO:1901698	1.13e-300
GO:1901700	1.13e-300
GO:1902494	1.13e-300
GO:1905952	1.13e-300
GO:1905953	1.13e-300
GO:1990234	1.13e-300
GO:1990823	1.13e-300
GO:1990830	1.13e-300
GO:1990904	1.13e-300
GO:0000049	1.43e-299
GO:0000959	1.43e-299
GO:0002181	1.43e-299
GO:0003674	1.43e-299
GO:0003676	1.43e-299
GO:0003723	1.43e-299
GO:0003824	1.43e-299
GO:0004812	1.43e-299
GO:0004813	1.43e-299
GO:0005488	1.43e-299
GO:0005575	1.43e-299
GO:0005622	1.43e-299
GO:0005623	1.43e-299
GO:0005737	1.43e-299
GO:0005739	1.43e-299
GO:0006082	1.43e-299
GO:0006139	1.43e-299
GO:0006396	1.43e-299
GO:0006399	1.43e-299
GO:0006400	1.43e-299
GO:0006412	1.43e-299
GO:0006418	1.43e-299
GO:0006419	1.43e-299
GO:0006518	1.43e-299
GO:0006520	1.43e-299
GO:0006725	1.43e-299
GO:0006807	1.43e-299
GO:0008033	1.43e-299
GO:0008150	1.43e-299
GO:0008152	1.43e-299
GO:0009058	1.43e-299
GO:0009059	1.43e-299
GO:0009451	1.43e-299
GO:0009987	1.43e-299
GO:0010467	1.43e-299
GO:0016070	1.43e-299
GO:0016597	1.43e-299
GO:0016874	1.43e-299
GO:0016875	1.43e-299
GO:0019538	1.43e-299
GO:0019752	1.43e-299
GO:0031406	1.43e-299
GO:0032543	1.43e-299
GO:0034470	1.43e-299
GO:0034641	1.43e-299
GO:0034645	1.43e-299
GO:0034660	1.43e-299
GO:0036094	1.43e-299
GO:0043038	1.43e-299
GO:0043039	1.43e-299
GO:0043043	1.43e-299
GO:0043167	1.43e-299
GO:0043168	1.43e-299
GO:0043170	1.43e-299
GO:0043177	1.43e-299
GO:0043226	1.43e-299
GO:0043227	1.43e-299
GO:0043229	1.43e-299
GO:0043231	1.43e-299
GO:0043412	1.43e-299
GO:0043436	1.43e-299
GO:0043603	1.43e-299
GO:0043604	1.43e-299
GO:0044237	1.43e-299
GO:0044238	1.43e-299
GO:0044249	1.43e-299
GO:0044260	1.43e-299
GO:0044267	1.43e-299
GO:0044271	1.43e-299
GO:0044281	1.43e-299
GO:0044424	1.43e-299
GO:0044444	1.43e-299
GO:0044464	1.43e-299
GO:0046483	1.43e-299
GO:0070127	1.43e-299
GO:0070143	1.43e-299
GO:0071704	1.43e-299
GO:0090304	1.43e-299
GO:0097159	1.43e-299
GO:0140053	1.43e-299
GO:0140098	1.43e-299
GO:0140101	1.43e-299
GO:1901360	1.43e-299
GO:1901363	1.43e-299
GO:1901564	1.43e-299
GO:1901566	1.43e-299
GO:1901576	1.43e-299
GO:1990762	1.43e-299
GO:0000001	7.109999999999999e-299
